time_seconds,flow_node2,flow_node3,flow_node4,flow_node5,flow_node6,flow_node7,flow_node8,flow_node9,pressure_node2,pressure_node3,pressure_node4,pressure_node5,pressure_node6,pressure_node7,pressure_node8,pressure_node9,volume_node2,volume_node3,volume_node4,volume_node5,volume_node6,volume_node7,volume_node8,volume_node9,x_node2,x_node3,x_node4,x_node5,x_node6,x_node7,x_node8,x_node9,y_node2,y_node3,y_node4,y_node5,y_node6,y_node7,y_node8,y_node9,z_node2,z_node3,z_node4,z_node5,z_node6,z_node7,z_node8,z_node9,leak_node10,leak_node11,leak_node12,leak_node13,leak_node14,leak_x,leak_y,leak_z,weekday_flag,leak_status,is_leak,day_id
77400,11.161,1.0493,3.56,1.173,1.3788,7.1611,2.5518,4.6093,35.199,35.197,35.196,35.197,35.197,35.197,35.197,35.197,111.61,10.493,35.6,11.73,13.788,71.611,25.518,46.093,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
78000,11.161,1.0493,3.56,1.173,1.3788,7.1611,2.5518,4.6093,35.199,35.197,35.196,35.197,35.197,35.197,35.197,35.197,111.61,10.493,35.6,11.73,13.788,71.611,25.518,46.093,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
78600,11.161,1.0493,3.56,1.173,1.3788,7.1611,2.5518,4.6093,35.199,35.197,35.196,35.197,35.197,35.197,35.197,35.197,111.61,10.493,35.6,11.73,13.788,71.611,25.518,46.093,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
79200,9.3594,0.94125,2.32,0.8532,1.245,5.3594,2.0982,3.2613,45.501,45.5,45.5,45.5,45.5,45.5,45.5,45.5,93.594,9.4125,23.2,8.532,12.45,53.594,20.982,32.613,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
79800,9.3594,0.94125,2.32,0.8532,1.245,5.3594,2.0982,3.2613,45.501,45.5,45.5,45.5,45.5,45.5,45.5,45.5,93.594,9.4125,23.2,8.532,12.45,53.594,20.982,32.613,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
80400,9.3594,0.94125,2.32,0.8532,1.245,5.3594,2.0982,3.2613,45.501,45.5,45.5,45.5,45.5,45.5,45.5,45.5,93.594,9.4125,23.2,8.532,12.45,53.594,20.982,32.613,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
81000,9.3594,0.94125,2.32,0.8532,1.245,5.3594,2.0982,3.2613,45.501,45.5,45.5,45.5,45.5,45.5,45.5,45.5,93.594,9.4125,23.2,8.532,12.45,53.594,20.982,32.613,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
81600,9.3594,0.94125,2.32,0.8532,1.245,5.3594,2.0982,3.2613,45.501,45.5,45.5,45.5,45.5,45.5,45.5,45.5,93.594,9.4125,23.2,8.532,12.45,53.594,20.982,32.613,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
82200,9.3594,0.94125,2.32,0.8532,1.245,5.3594,2.0982,3.2613,45.501,45.5,45.5,45.5,45.5,45.5,45.5,45.5,93.594,9.4125,23.2,8.532,12.45,53.594,20.982,32.613,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
82800,6.95,0.9,0.4,0.45,1.2,2.95,1.65,1.3,61.92,61.919,61.919,61.919,61.919,61.919,61.919,61.919,69.5,9.0,4.0,4.5,12.0,29.5,16.5,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
83400,6.95,0.9,0.4,0.45,1.2,2.95,1.65,1.3,61.92,61.919,61.919,61.919,61.919,61.919,61.919,61.919,69.5,9.0,4.0,4.5,12.0,29.5,16.5,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
84000,6.95,0.9,0.4,0.45,1.2,2.95,1.65,1.3,61.92,61.919,61.919,61.919,61.919,61.919,61.919,61.919,69.5,9.0,4.0,4.5,12.0,29.5,16.5,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
84600,6.95,0.9,0.4,0.45,1.2,2.95,1.65,1.3,61.92,61.919,61.919,61.919,61.919,61.919,61.919,61.919,69.5,9.0,4.0,4.5,12.0,29.5,16.5,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
85200,6.95,0.9,0.4,0.45,1.2,2.95,1.65,1.3,61.92,61.919,61.919,61.919,61.919,61.919,61.919,61.919,69.5,9.0,4.0,4.5,12.0,29.5,16.5,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
85800,6.95,0.9,0.4,0.45,1.2,2.95,1.65,1.3,61.92,61.919,61.919,61.919,61.919,61.919,61.919,61.919,69.5,9.0,4.0,4.5,12.0,29.5,16.5,13.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
86400,6.45,0.45,0.4,0.6,1.0,2.45,1.6,0.85,35.818,35.818,35.818,35.818,35.818,35.818,35.818,35.818,64.5,4.5,4.0,6.0,10.0,24.5,16.0,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_12
0,5.55,0.45,0.4,0.3,0.4,1.55,0.7,0.85,49.848,49.848,49.848,49.848,49.848,49.848,49.848,49.848,55.5,4.5,4.0,3.0,4.0,15.5,7.0,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
600,5.55,0.45,0.4,0.3,0.4,1.55,0.7,0.85,49.848,49.848,49.848,49.848,49.848,49.848,49.848,49.848,55.5,4.5,4.0,3.0,4.0,15.5,7.0,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
1200,5.55,0.45,0.4,0.3,0.4,1.55,0.7,0.85,49.848,49.848,49.848,49.848,49.848,49.848,49.848,49.848,55.5,4.5,4.0,3.0,4.0,15.5,7.0,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
1800,5.55,0.45,0.4,0.3,0.4,1.55,0.7,0.85,49.848,49.848,49.848,49.848,49.848,49.848,49.848,49.848,55.5,4.5,4.0,3.0,4.0,15.5,7.0,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
2400,5.55,0.45,0.4,0.3,0.4,1.55,0.7,0.85,49.848,49.848,49.848,49.848,49.848,49.848,49.848,49.848,55.5,4.5,4.0,3.0,4.0,15.5,7.0,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
3000,5.55,0.45,0.4,0.3,0.4,1.55,0.7,0.85,49.848,49.848,49.848,49.848,49.848,49.848,49.848,49.848,55.5,4.5,4.0,3.0,4.0,15.5,7.0,8.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
3600,5.6116,0.51165,0.4,0.3,0.4,1.6116,0.7,0.91165,48.917,48.917,48.917,48.917,48.917,48.917,48.917,48.917,56.116,5.1165,4.0,3.0,4.0,16.116,7.0,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
4200,5.6116,0.51165,0.4,0.3,0.4,1.6116,0.7,0.91165,48.917,48.917,48.917,48.917,48.917,48.917,48.917,48.917,56.116,5.1165,4.0,3.0,4.0,16.116,7.0,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
4800,5.6116,0.51165,0.4,0.3,0.4,1.6116,0.7,0.91165,48.917,48.917,48.917,48.917,48.917,48.917,48.917,48.917,56.116,5.1165,4.0,3.0,4.0,16.116,7.0,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
5400,5.6116,0.51165,0.4,0.3,0.4,1.6116,0.7,0.91165,48.917,48.917,48.917,48.917,48.917,48.917,48.917,48.917,56.116,5.1165,4.0,3.0,4.0,16.116,7.0,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
6000,5.6116,0.51165,0.4,0.3,0.4,1.6116,0.7,0.91165,48.917,48.917,48.917,48.917,48.917,48.917,48.917,48.917,56.116,5.1165,4.0,3.0,4.0,16.116,7.0,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
6600,5.6116,0.51165,0.4,0.3,0.4,1.6116,0.7,0.91165,48.917,48.917,48.917,48.917,48.917,48.917,48.917,48.917,56.116,5.1165,4.0,3.0,4.0,16.116,7.0,9.1165,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
7200,5.6831,0.58305,0.4,0.3,0.4,1.683,0.7,0.98305,47.996,47.996,47.996,47.996,47.996,47.996,47.996,47.996,56.831,5.8305,4.0,3.0,4.0,16.83,7.0,9.8305,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
7800,5.6831,0.58305,0.4,0.3,0.4,1.683,0.7,0.98305,47.996,47.996,47.996,47.996,47.996,47.996,47.996,47.996,56.831,5.8305,4.0,3.0,4.0,16.83,7.0,9.8305,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
8400,5.6831,0.58305,0.4,0.3,0.4,1.683,0.7,0.98305,47.996,47.996,47.996,47.996,47.996,47.996,47.996,47.996,56.831,5.8305,4.0,3.0,4.0,16.83,7.0,9.8305,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
9000,5.6831,0.58305,0.4,0.3,0.4,1.683,0.7,0.98305,47.996,47.996,47.996,47.996,47.996,47.996,47.996,47.996,56.831,5.8305,4.0,3.0,4.0,16.83,7.0,9.8305,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
9600,5.6831,0.58305,0.4,0.3,0.4,1.683,0.7,0.98305,47.996,47.996,47.996,47.996,47.996,47.996,47.996,47.996,56.831,5.8305,4.0,3.0,4.0,16.83,7.0,9.8305,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
10200,5.6831,0.58305,0.4,0.3,0.4,1.683,0.7,0.98305,47.996,47.996,47.996,47.996,47.996,47.996,47.996,47.996,56.831,5.8305,4.0,3.0,4.0,16.83,7.0,9.8305,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
10800,5.763,0.663,0.4,0.3,0.4,1.763,0.7,1.063,47.256,47.255,47.255,47.255,47.255,47.255,47.255,47.255,57.63,6.63,4.0,3.0,4.0,17.63,7.0,10.63,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
11400,5.763,0.663,0.4,0.3,0.4,1.763,0.7,1.063,47.256,47.255,47.255,47.255,47.255,47.255,47.255,47.255,57.63,6.63,4.0,3.0,4.0,17.63,7.0,10.63,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
12000,5.763,0.663,0.4,0.3,0.4,1.763,0.7,1.063,47.256,47.255,47.255,47.255,47.255,47.255,47.255,47.255,57.63,6.63,4.0,3.0,4.0,17.63,7.0,10.63,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
12600,5.763,0.663,0.4,0.3,0.4,1.763,0.7,1.063,47.256,47.255,47.255,47.255,47.255,47.255,47.255,47.255,57.63,6.63,4.0,3.0,4.0,17.63,7.0,10.63,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
13200,5.763,0.663,0.4,0.3,0.4,1.763,0.7,1.063,47.256,47.255,47.255,47.255,47.255,47.255,47.255,47.255,57.63,6.63,4.0,3.0,4.0,17.63,7.0,10.63,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
13800,5.763,0.663,0.4,0.3,0.4,1.763,0.7,1.063,47.256,47.255,47.255,47.255,47.255,47.255,47.255,47.255,57.63,6.63,4.0,3.0,4.0,17.63,7.0,10.63,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
14400,5.85,0.75,0.4,0.3,0.4,1.85,0.7,1.15,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,58.5,7.5,4.0,3.0,4.0,18.5,7.0,11.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
15000,5.85,0.75,0.4,0.3,0.4,1.85,0.7,1.15,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,58.5,7.5,4.0,3.0,4.0,18.5,7.0,11.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
15600,5.85,0.75,0.4,0.3,0.4,1.85,0.7,1.15,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,58.5,7.5,4.0,3.0,4.0,18.5,7.0,11.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
16200,5.85,0.75,0.4,0.3,0.4,1.85,0.7,1.15,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,58.5,7.5,4.0,3.0,4.0,18.5,7.0,11.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
16800,5.85,0.75,0.4,0.3,0.4,1.85,0.7,1.15,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,58.5,7.5,4.0,3.0,4.0,18.5,7.0,11.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
17400,5.85,0.75,0.4,0.3,0.4,1.85,0.7,1.15,46.24,46.24,46.24,46.24,46.24,46.24,46.24,46.24,58.5,7.5,4.0,3.0,4.0,18.5,7.0,11.5,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
18000,6.8855,0.8355,1.0,0.45,0.6,2.8855,1.05,1.8355,44.643,44.642,44.642,44.642,44.642,44.642,44.642,44.642,68.855,8.355,10.0,4.5,6.0,28.855,10.5,18.355,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
18600,6.8855,0.8355,1.0,0.45,0.6,2.8855,1.05,1.8355,44.643,44.642,44.642,44.642,44.642,44.642,44.642,44.642,68.855,8.355,10.0,4.5,6.0,28.855,10.5,18.355,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
19200,6.8855,0.8355,1.0,0.45,0.6,2.8855,1.05,1.8355,44.643,44.642,44.642,44.642,44.642,44.642,44.642,44.642,68.855,8.355,10.0,4.5,6.0,28.855,10.5,18.355,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
19800,6.8855,0.8355,1.0,0.45,0.6,2.8855,1.05,1.8355,44.643,44.642,44.642,44.642,44.642,44.642,44.642,44.642,68.855,8.355,10.0,4.5,6.0,28.855,10.5,18.355,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
20400,6.8855,0.8355,1.0,0.45,0.6,2.8855,1.05,1.8355,44.643,44.642,44.642,44.642,44.642,44.642,44.642,44.642,68.855,8.355,10.0,4.5,6.0,28.855,10.5,18.355,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
21000,6.8855,0.8355,1.0,0.45,0.6,2.8855,1.05,1.8355,44.643,44.642,44.642,44.642,44.642,44.642,44.642,44.642,68.855,8.355,10.0,4.5,6.0,28.855,10.5,18.355,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
21600,7.9253,0.92535,1.6,0.6,0.8,3.9253,1.4,2.5253,43.956,43.955,43.955,43.955,43.955,43.955,43.955,43.955,79.253,9.2535,16.0,6.0,8.0,39.253,14.0,25.253,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
22200,7.9253,0.92535,1.6,0.6,0.8,3.9253,1.4,2.5253,43.956,43.955,43.955,43.955,43.955,43.955,43.955,43.955,79.253,9.2535,16.0,6.0,8.0,39.253,14.0,25.253,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
22800,7.9253,0.92535,1.6,0.6,0.8,3.9253,1.4,2.5253,43.956,43.955,43.955,43.955,43.955,43.955,43.955,43.955,79.253,9.2535,16.0,6.0,8.0,39.253,14.0,25.253,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
23400,7.9253,0.92535,1.6,0.6,0.8,3.9253,1.4,2.5253,43.956,43.955,43.955,43.955,43.955,43.955,43.955,43.955,79.253,9.2535,16.0,6.0,8.0,39.253,14.0,25.253,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
24000,7.9253,0.92535,1.6,0.6,0.8,3.9253,1.4,2.5253,43.956,43.955,43.955,43.955,43.955,43.955,43.955,43.955,79.253,9.2535,16.0,6.0,8.0,39.253,14.0,25.253,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
24600,7.9253,0.92535,1.6,0.6,0.8,3.9253,1.4,2.5253,43.956,43.955,43.955,43.955,43.955,43.955,43.955,43.955,79.253,9.2535,16.0,6.0,8.0,39.253,14.0,25.253,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
25200,8.9901,1.0401,2.2,0.75,1.0,4.9901,1.75,3.2401,47.436,47.435,47.435,47.435,47.435,47.435,47.435,47.435,89.901,10.401,22.0,7.5,10.0,49.901,17.5,32.401,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
25800,8.9901,1.0401,2.2,0.75,1.0,4.9901,1.75,3.2401,47.436,47.435,47.435,47.435,47.435,47.435,47.435,47.435,89.901,10.401,22.0,7.5,10.0,49.901,17.5,32.401,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
26400,8.9901,1.0401,2.2,0.75,1.0,4.9901,1.75,3.2401,47.436,47.435,47.435,47.435,47.435,47.435,47.435,47.435,89.901,10.401,22.0,7.5,10.0,49.901,17.5,32.401,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
27000,8.9901,1.0401,2.2,0.75,1.0,4.9901,1.75,3.2401,47.436,47.435,47.435,47.435,47.435,47.435,47.435,47.435,89.901,10.401,22.0,7.5,10.0,49.901,17.5,32.401,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
27600,8.9901,1.0401,2.2,0.75,1.0,4.9901,1.75,3.2401,47.436,47.435,47.435,47.435,47.435,47.435,47.435,47.435,89.901,10.401,22.0,7.5,10.0,49.901,17.5,32.401,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
28200,8.9901,1.0401,2.2,0.75,1.0,4.9901,1.75,3.2401,47.436,47.435,47.435,47.435,47.435,47.435,47.435,47.435,89.901,10.401,22.0,7.5,10.0,49.901,17.5,32.401,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
28800,9.9,1.2,2.6,0.9,1.2,5.9,2.1,3.8,53.464,53.462,53.462,53.463,53.463,53.463,53.463,53.462,99.0,12.0,26.0,9.0,12.0,59.0,21.0,38.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
29400,9.9,1.2,2.6,0.9,1.2,5.9,2.1,3.8,53.464,53.462,53.462,53.463,53.463,53.463,53.463,53.462,99.0,12.0,26.0,9.0,12.0,59.0,21.0,38.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
30000,9.9,1.2,2.6,0.9,1.2,5.9,2.1,3.8,53.464,53.462,53.462,53.463,53.463,53.463,53.463,53.462,99.0,12.0,26.0,9.0,12.0,59.0,21.0,38.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
30600,9.9,1.2,2.6,0.9,1.2,5.9,2.1,3.8,53.464,53.462,53.462,53.463,53.463,53.463,53.463,53.462,99.0,12.0,26.0,9.0,12.0,59.0,21.0,38.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
31200,9.9,1.2,2.6,0.9,1.2,5.9,2.1,3.8,53.464,53.462,53.462,53.463,53.463,53.463,53.463,53.462,99.0,12.0,26.0,9.0,12.0,59.0,21.0,38.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
31800,9.9,1.2,2.6,0.9,1.2,5.9,2.1,3.8,53.464,53.462,53.462,53.463,53.463,53.463,53.463,53.462,99.0,12.0,26.0,9.0,12.0,59.0,21.0,38.0,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
32400,10.573,1.6731,2.8,0.9,1.2,6.5731,2.1,4.4731,57.046,57.044,57.044,57.044,57.044,57.044,57.044,57.044,105.73,16.731,28.0,9.0,12.0,65.731,21.0,44.731,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
33000,10.573,1.6731,2.8,0.9,1.2,6.5731,2.1,4.4731,57.046,57.044,57.044,57.044,57.044,57.044,57.044,57.044,105.73,16.731,28.0,9.0,12.0,65.731,21.0,44.731,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
33600,10.573,1.6731,2.8,0.9,1.2,6.5731,2.1,4.4731,57.046,57.044,57.044,57.044,57.044,57.044,57.044,57.044,105.73,16.731,28.0,9.0,12.0,65.731,21.0,44.731,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
34200,10.573,1.6731,2.8,0.9,1.2,6.5731,2.1,4.4731,57.046,57.044,57.044,57.044,57.044,57.044,57.044,57.044,105.73,16.731,28.0,9.0,12.0,65.731,21.0,44.731,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
34800,10.573,1.6731,2.8,0.9,1.2,6.5731,2.1,4.4731,57.046,57.044,57.044,57.044,57.044,57.044,57.044,57.044,105.73,16.731,28.0,9.0,12.0,65.731,21.0,44.731,120,125,135,125,135,130,130,130,100,90,90,110,110,100,105,95,0,0,0,0,0,0,0,0,1,0,0,0,0,121,100,0,1,10,1,labelled_data_13
